row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target_name,description_of_target
TRINITY_DN13720_c3_g1,10.50747721,3.041054161,3.071288467,0.990155823,0.322097961,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1372037_c0_g1,2.853157548,-0.242249349,3.911783741,-0.061928104,0.950620087,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1372843_c0_g1,0.838942996,1.518509653,4.881320548,0.31108583,0.755735373,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1372844_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN1373078_c0_g1,0.617965459,3.043688709,4.89500922,0.621794275,0.534077151,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13732_c0_g1,4.343354177,5.854029855,3.772052339,1.551948205,0.120674617,NA,Hsp90 protein,Heat shock protein
TRINITY_DN13732_c2_g1,23.02557196,0.720794116,2.722220339,0.264781695,0.791177639,NA,Hsp90 protein,Heat shock protein
TRINITY_DN13732_c2_g2,9.294944621,0.792411456,2.851531097,0.277889817,0.781096941,NA,Hsp90 protein,Heat shock protein
TRINITY_DN13732_c4_g1,5.225259145,6.119176843,4.092623437,1.495172213,0.134869503,NA,Hsp90 protein,Heat shock protein
TRINITY_DN13732_c5_g1,10.02735386,3.256831872,3.068798238,1.061272726,0.288565977,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1373237_c0_g1,8.060792504,-4.580942741,3.733682507,-1.226923482,0.219851352,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1373406_c0_g1,6.641119723,-0.930194158,3.233058309,-0.287713387,0.773566141,NA,Hsp70 protein,Heat shock protein
TRINITY_DN137389_c0_g1,1.544913646,4.363451914,4.829215221,0.903553003,0.366232471,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1375842_c0_g1,1.372911808,-0.291222233,4.467689412,-0.065184082,0.948027435,NA,Aft1 osmotic stress response (OSM) domain,Stress
TRINITY_DN1376007_c0_g1,1.544913646,4.363451914,4.829215221,0.903553003,0.366232471,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1376486_c0_g1,0.926948188,3.62748349,4.858590191,0.74661236,0.455297585,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1376855_c0_g1,3.091891704,0.783531,3.855997532,0.203198004,0.838980273,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1377300_c0_g1,3.110348889,3.866813163,3.635470888,1.063634748,0.287494195,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1377300_c1_g1,1.063929079,-1.266357514,4.814118613,-0.26305075,0.792511463,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1377977_c0_g1,0,NA,NA,NA,NA,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN1378161_c0_g1,4.239682133,0.489120824,3.73063592,0.131109236,0.895688895,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1378225_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1379563_c0_g1,15.48260596,2.844825533,3.491085262,0.814882857,0.415139367,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1379874_c0_g1,3.469193891,5.529289405,3.777211268,1.463854948,0.143233585,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1380303_c0_g1,9.498175876,-1.049851168,3.560362292,-0.294872005,0.768091658,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1380417_c0_g1,2.352647898,1.071281511,3.601576627,0.29744793,0.766124556,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN138087_c0_g1,2.162879105,4.848603536,4.540435457,1.067871922,0.28557829,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1380989_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1381643_c0_g1,1.544913646,4.363451914,4.829215221,0.903553003,0.366232471,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1381862_c0_g1,5.551837841,6.206672751,4.073957486,1.523499637,0.127633751,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1383237_c0_g1,3.385232937,-1.402045899,3.383268884,-0.414405697,0.678577018,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1383332_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1383363_c0_g1,0.529960267,0.543153303,4.982049045,0.109022071,0.913184985,NA,Stress-activated map kinase interacting protein 1 (SIN1),Stress
TRINITY_DN1383651_c0_g1,0.617965459,3.043688709,4.89500922,0.621794275,0.534077151,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1383820_c0_g1,2.356495792,-1.386109064,3.630018403,-0.381846291,0.70257538,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1383933_c0_g1,2.845336799,-1.794355513,3.629138902,-0.494430101,0.62100246,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1384_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1384736_c0_g1,1.988797836,-4.086431485,4.622112065,-0.884104805,0.37663964,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1385446_c0_g1,22.53393006,8.228185597,3.878335919,2.121576307,0.033873334,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN1385819_c0_g1,3.86167938,-2.303858732,3.806313942,-0.605272914,0.544997675,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1386129_c0_g1,3.265786965,5.440806592,4.284613578,1.269847675,0.204138895,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1386226_c0_g1,0.926948188,3.62748349,4.858590191,0.74661236,0.455297585,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1386799_c0_g1,11.10367568,7.206962184,3.932479586,1.832676312,0.066850722,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13871_c0_g1,10.64995983,-3.385695782,3.561721073,-0.950578586,0.341818343,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1387776_c0_g1,1.853896376,4.626335038,4.663898947,0.991945814,0.321223959,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13878_c0_g1,7.292258733,-5.96245093,4.028441457,-1.480088762,0.13884956,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1389369_c0_g1,4.022687786,-0.100272868,3.012675922,-0.033283656,0.973448387,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1389692_c0_g1,3.265786965,5.440806592,4.284613578,1.269847675,0.204138895,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN139_c0_g1,11.45110943,1.823352467,2.708016582,0.673316581,0.500745906,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1390425_c0_g1,4.572101752,5.926454684,4.138155796,1.432148758,0.152101253,NA,Trehalose-phosphatase,Trehalose
TRINITY_DN1393064_c0_g1,2.831048812,-4.600357515,4.372314376,-1.052156163,0.292727908,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1393215_c0_g1,8.736741614,2.483622471,3.544648344,0.700668227,0.483510089,NA,Mitochondrial degradasome RNA helicase subunit C terminal,RNA helicase
TRINITY_DN1394227_c0_g1,5.473361036,-5.550651211,4.092337963,-1.356352105,0.174987164,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN139496_c0_g1,1.132419525,-3.280412456,4.823812787,-0.680045557,0.496475615,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1395070_c0_g1,6.238293745,3.935001983,3.325730603,1.183199258,0.236730187,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1395140_c0_g1,2.814314062,-1.025636298,3.91887854,-0.261716787,0.793539798,NA,Hsp70 protein,Heat shock protein
TRINITY_DN139536_c0_g1,3.024494511,-4.694062606,3.832467142,-1.224814834,0.220644995,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1395747_c0_g1,5.990202412,0.491435348,2.900004289,0.169460214,0.865434664,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1396217_c0_g1,3.756618135,-5.004852329,4.238302013,-1.180862599,0.237657311,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1396898_c0_g1,2.393802849,-4.357124048,3.976573429,-1.095698125,0.273210904,NA,Universal stress protein family,Stress
TRINITY_DN13971_c0_g1,70.51064828,2.436302655,2.61384011,0.932077921,0.351296258,0.720157328,Hsp70 protein,Heat shock protein
TRINITY_DN13972_c0_g1,19.72791584,3.585943765,3.065084832,1.169932958,0.242027949,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1398772_c0_g1,1.634847953,-2.068517502,4.402043763,-0.46989935,0.638426929,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1399011_c0_g1,2.780844563,5.210980198,4.370856802,1.192210231,0.233178823,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1399090_c0_g1,1.974313505,-1.02516747,4.161746822,-0.246331051,0.805425975,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1399597_c0_g1,13.43273351,-2.378759981,3.525408537,-0.674747325,0.499836312,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1399645_c0_g1,3.054806346,0.031034907,3.861570271,0.008036862,0.993587581,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14_c2_g2,440.6776088,0.301939751,2.467665048,0.122358483,0.902615117,0.996831616,Hsp70 protein,Heat shock protein
TRINITY_DN14_c2_g3,34.88755004,-0.601711167,2.566955033,-0.234406587,0.814669346,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1400258_c0_g1,3.707792751,5.625814637,4.220079335,1.333106369,0.1824969,NA,Universal stress protein family,Stress
TRINITY_DN1401_c0_g1,71.50749437,0.163970783,2.55495992,0.064177438,0.948828942,0.996831616,Hsp70 protein,Heat shock protein
TRINITY_DN1401_c3_g1,7.279978793,0.64866488,3.151705401,0.205813932,0.836936258,NA,Hsp70 protein,Heat shock protein
TRINITY_DN140194_c0_g1,11.30705725,5.701023384,3.357866537,1.697811191,0.089543403,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1401975_c0_g1,0.653157393,3.116325785,4.88965295,0.637330669,0.523909478,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1402270_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1402380_c0_g1,2.286050876,4.925961797,4.503021139,1.093923756,0.273988419,NA,Universal stress protein family,Stress
TRINITY_DN1402491_c0_g1,0.617965459,3.043688709,4.89500922,0.621794275,0.534077151,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1402943_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14033_c0_g2,3.760787333,-3.41282992,3.469936248,-0.983542543,0.325340488,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14033_c0_g3,8.367820762,-1.710301454,3.579976949,-0.477740913,0.632834621,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1404033_c0_g1,3.295112622,-0.60568942,3.843249967,-0.157598237,0.874773393,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1404232_c0_g1,1.501875608,-0.506182636,4.391178556,-0.115272615,0.908229044,NA,Universal stress protein family,Stress
TRINITY_DN1405068_c0_g1,3.265786965,5.440806592,4.284613578,1.269847675,0.204138895,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1405143_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1405364_c0_g1,1.104887687,-3.23688055,4.82500432,-0.670855472,0.502312605,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1405953_c0_g1,3.265786965,5.440806592,4.284613578,1.269847675,0.204138895,NA,DNA helicase IV / RNA helicase N terminal,RNA helicase
TRINITY_DN140645_c0_g2,0.750937804,-0.4783205,4.883049831,-0.097955277,0.921967806,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1407801_c0_g1,14.21320555,7.56378903,3.902810542,1.938036435,0.052618778,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1408581_c0_g1,2.209775373,-4.238594251,4.542522688,-0.933092588,0.350772166,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1409065_c0_g1,2.430752911,-4.37623735,4.475492515,-0.977822516,0.328162113,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1409144_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14093_c0_g2,53.16193679,-0.022848679,2.564611794,-0.008909215,0.992891569,0.997772656,Hsp90 protein,Heat shock protein
TRINITY_DN14093_c0_g3,1.321156112,-3.502252248,4.818264936,-0.726870003,0.467305595,NA,Hsp90 protein,Heat shock protein
TRINITY_DN14096_c1_g1,10.07232101,2.396605607,2.719504473,0.881265551,0.378174107,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1410197_c0_g1,1.104887687,-3.23688055,4.82500432,-0.670855472,0.502312605,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1410357_c0_g1,3.191787237,-1.288095299,3.857959593,-0.333879935,0.738470161,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1411132_c0_g1,5.303460896,-5.502733687,4.110774953,-1.338612245,0.180696938,NA,Viral (Superfamily 1) RNA helicase,RNA helicase
TRINITY_DN14116_c0_g1,4.307472012,-0.40515575,3.720491259,-0.108898455,0.913283032,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14116_c3_g1,7.166385897,1.169981681,2.878092705,0.406512855,0.684365814,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14124_c0_g3,4.462588785,-1.925417017,3.738049869,-0.515085963,0.606492951,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1413421_c0_g1,4.805191329,-0.289769913,3.684562361,-0.078644323,0.937315532,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14146_c0_g1,8.258764396,-6.14276893,3.471574606,-1.769447478,0.076819228,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14146_c1_g1,49.98859882,3.302820107,3.159972607,1.045205297,0.295928096,0.658382663,Hsp70 protein,Heat shock protein
TRINITY_DN14146_c1_g4,3.707792751,5.625814637,4.220079335,1.333106369,0.1824969,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14146_c1_g5,7.150018479,-0.393934859,3.18209547,-0.12379731,0.901475762,NA,Hsp70 protein,Heat shock protein
TRINITY_DN141588_c0_g1,2.145454125,-1.253232078,3.761662819,-0.333159068,0.739014214,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1415931_c0_g1,0.308982729,2.068327166,4.995459971,0.414041385,0.678843798,NA,Hsp90 protein,Heat shock protein
TRINITY_DN14162_c0_g1,19.48745351,-2.070704724,2.700725312,-0.766721708,0.443246994,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14162_c1_g1,33.82762704,2.225154182,3.131316277,0.710613041,0.47732406,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14162_c1_g2,8.649814656,-1.319062225,3.084319529,-0.427667177,0.66889345,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14162_c3_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1417294_c0_g1,2.453575637,-4.394110204,4.460863735,-0.985035739,0.324606516,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1417480_c0_g1,1.544913646,4.363451914,4.829215221,0.903553003,0.366232471,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1417685_c0_g1,3.450736706,1.401837287,3.399657563,0.412346615,0.680085386,NA,Hsp70 protein,Heat shock protein
TRINITY_DN141936_c0_g1,3.918944359,5.703965649,4.198679548,1.358514167,0.17430059,NA,Universal stress protein family,Stress
TRINITY_DN141982_c0_g1,9.4707822,6.97742725,3.955120781,1.764150234,0.077706689,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN142112_c0_g1,0.962140122,3.677798147,4.856077562,0.757359845,0.448834307,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1421682_c0_g1,2.780844563,5.210980198,4.370856802,1.192210231,0.233178823,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN1422197_c0_g1,3.592365662,5.578376554,4.237782319,1.316343345,0.188058829,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1422237_c0_g1,2.256821958,-1.400609532,3.629736419,-0.385870865,0.699592309,NA,Universal stress protein family,Stress
TRINITY_DN1422391_c0_g1,2.9863159,0.707385149,3.870331872,0.182771187,0.854977557,NA,Hsp90 protein,Heat shock protein
TRINITY_DN14224_c0_g1,87.89312622,2.906468883,2.574698215,1.12885808,0.258957707,0.629837813,Hsp70 protein,Heat shock protein
TRINITY_DN1424_c0_g1,79.76593385,-0.261242113,2.538269718,-0.102921337,0.918025403,0.996831616,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1424_c2_g1,10.87318779,-3.974851815,3.101775769,-1.281476196,0.200026456,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1426690_c0_g1,1.235930917,4.041905183,4.840256313,0.835060154,0.40368384,NA,Hsp70 protein,Heat shock protein
TRINITY_DN142714_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14273_c0_g1,46.07065465,-2.151064392,2.618190961,-0.821584225,0.41131357,0.781768177,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14273_c0_g2,5.628628125,-1.025641113,3.64451068,-0.2814208,0.778387666,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1427674_c0_g1,1.544913646,4.363451914,4.829215221,0.903553003,0.366232471,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14283_c0_g1,37.93267173,-1.223704349,2.568627948,-0.476403891,0.633786663,NA,Hsp70 protein,Heat shock protein
TRINITY_DN142851_c0_g1,0.326578697,2.108622564,4.992630559,0.422347005,0.672771753,NA,Hsp90 protein,Heat shock protein
TRINITY_DN143_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN143_c0_g2,187.240297,-4.462081701,3.242432122,-1.376152694,0.168774364,0.474789952,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN143_c0_g3,2.209775373,-4.238594251,4.542522688,-0.933092588,0.350772166,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1430158_c0_g1,0.926948188,3.62748349,4.858590191,0.74661236,0.455297585,NA,Trehalose-phosphatase,Trehalose
TRINITY_DN143091_c0_g1,3.724527501,1.553427907,3.769806901,0.412070949,0.680287421,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN143091_c0_g2,0.617965459,3.043688709,4.89500922,0.621794275,0.534077151,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1431562_c0_g1,0,NA,NA,NA,NA,NA,Trehalose-phosphatase,Trehalose
TRINITY_DN14317_c0_g1,70.06711891,-0.675248103,2.54705946,-0.265108889,0.79092558,0.996831616,Hsp70 protein,Heat shock protein
TRINITY_DN14319_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1433307_c0_g1,0.617965459,3.043688709,4.89500922,0.621794275,0.534077151,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1433344_c0_g1,0.662932612,-2.497363994,4.85176628,-0.514732955,0.606739641,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN14338_c0_g1,0.989511309,-1.026002006,4.846759081,-0.211688262,0.832350246,NA,Hsp70 protein,Heat shock protein
TRINITY_DN143411_c0_g1,7.155428157,-0.141189113,3.600208551,-0.039216926,0.968717439,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1434836_c0_g1,0.926948188,3.62748349,4.858590191,0.74661236,0.455297585,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1434992_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14361_c1_g1,7.318893661,-2.698192572,3.140607455,-0.859130793,0.39026836,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1436173_c0_g1,5.389687289,2.609649327,3.649369686,0.715095908,0.474549783,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1436409_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1438482_c0_g1,5.561689127,6.210530988,4.070244084,1.525837483,0.127050343,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1440348_c0_g1,3.260277683,-2.093404146,3.876149537,-0.540073113,0.589146612,NA,Universal stress protein family,Stress
TRINITY_DN144225_c0_g2,1.030630568,0.776482292,4.790382338,0.162091924,0.871233466,NA,Hsp33 protein,Heat shock protein
TRINITY_DN1444051_c0_g1,4.554505784,5.920853062,3.75984756,1.574758808,0.115312128,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1445263_c0_g1,0.308982729,2.068327166,4.995459971,0.414041385,0.678843798,NA,Hsp90 protein,Heat shock protein
TRINITY_DN144535_c0_g1,5.551837841,6.206672751,4.073957486,1.523499637,0.127633751,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1446165_c0_g1,5.823302373,-5.639832751,3.596665529,-1.568072623,0.116864185,NA,Hsp70 protein,Heat shock protein
TRINITY_DN144980_c0_g1,1.597701548,4.409931517,4.310056722,1.023172501,0.306226292,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN144991_c0_g1,1.325865224,-3.50056769,4.818303954,-0.7265145,0.467523421,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1452098_c0_g1,1.615297515,4.424993309,4.33343,1.021129523,0.307193077,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14529_c0_g1,35.58532922,-3.324946589,2.792414475,-1.190706687,0.233768752,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN145303_c0_g2,1.810858337,0.078043863,4.213590569,0.018521938,0.985222477,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14536_c0_g1,22.98166388,-7.61908391,3.904466867,-1.951376249,0.051012305,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN14546_c0_g1,16.25328586,-0.475149421,3.032313739,-0.156695336,0.875484963,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14546_c3_g1,5.225259145,6.119176843,4.092623437,1.495172213,0.134869503,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1455003_c0_g1,1.632893483,4.44025283,4.78121548,0.928687035,0.353051301,NA,Hsp90 protein,Heat shock protein
TRINITY_DN14566_c1_g1,3.196496349,-1.286510388,3.412760986,-0.376970551,0.70619549,NA,Hsp70 protein,Heat shock protein
TRINITY_DN145941_c0_g1,8.825924645,0.673111147,3.119126061,0.2158012,0.829142713,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1459667_c0_g1,2.112155614,-0.217281707,4.090443912,-0.053119346,0.957636817,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14597_c0_g1,25.3501903,1.126530152,2.82106161,0.399328447,0.689651209,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1459819_c0_g1,1.306314786,4.118001705,4.83741932,0.8512807,0.394613443,NA,Stress-induced protein Di19 C-terminal,Stress
TRINITY_DN1460036_c0_g1,27.93127919,-1.535669837,3.145547321,-0.488204335,0.625405115,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN146004_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN14609_c0_g1,2.383856642,3.332343827,4.120145766,0.808792702,0.418634395,NA,Hsp70 protein,Heat shock protein
TRINITY_DN146169_c0_g1,2.505331333,-1.609063121,4.009376738,-0.401325,0.688180859,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1461874_c0_g1,5.225259145,6.119176843,4.092623437,1.495172213,0.134869503,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14628_c3_g1,3.451597924,5.522178916,3.790956765,1.456671563,0.145207063,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14647_c0_g1,0.188736587,-0.772872128,4.991752969,-0.154829803,0.876955495,NA,Stress-inducible humoral factor Turandot,Stress
TRINITY_DN14649_c3_g1,3.597492816,-0.93211211,3.367556919,-0.276791791,0.781939985,NA,Hsp70 protein,Heat shock protein
TRINITY_DN146553_c0_g1,6.717331312,-4.343821042,3.766271042,-1.153347965,0.24876759,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN146586_c0_g1,4.861505822,-5.377113546,4.138784555,-1.299201124,0.193874916,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14659_c0_g1,40.62659242,-1.665172904,2.536180714,-0.656567134,0.511459287,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14659_c1_g1,0.326578697,2.108622564,4.992630559,0.422347005,0.672771753,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14661_c0_g1,7.438082242,-1.831857927,3.156939345,-0.580263897,0.56173667,NA,Hsp90 protein,Heat shock protein
TRINITY_DN146695_c0_g1,4.395291197,-1.244826131,3.272090734,-0.380437534,0.703620657,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14677_c0_g1,6.842587197,3.232139234,3.606526486,0.896191736,0.370150368,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN146910_c0_g1,4.947556543,-1.021539454,3.692757847,-0.276633209,0.782061762,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1470_c2_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN147127_c0_g1,4.634740939,5.947600932,4.130042313,1.440082324,0.149844109,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN147152_c0_g1,7.460552656,3.369677696,3.589593677,0.938735132,0.347866751,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14718_c0_g1,4.486112077,-1.389029791,3.326539264,-0.417560017,0.676268835,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN147324_c0_g1,1.75804508,-0.75767218,4.257070132,-0.177979727,0.858738897,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN14762_c0_g2,10.01199329,0.838408834,3.107496692,0.269802004,0.787312581,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN147793_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN14781_c0_g1,15.1028552,7.650970878,3.385551733,2.259888929,0.023828145,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN147996_c0_g1,0.441955075,-1.909348885,4.885125482,-0.390849507,0.695908479,NA,Hsp70 protein,Heat shock protein
TRINITY_DN148007_c1_g1,17.96182831,7.900980588,3.888948925,2.031649359,0.042189166,NA,Hsp70 protein,Heat shock protein
TRINITY_DN148174_c0_g2,9.855337,0.509802181,2.692493648,0.189342018,0.849824765,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN148344_c0_g1,4.016085251,-0.652807421,3.404152023,-0.191767999,0.847923939,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN148348_c0_g1,8.622160724,1.099965807,3.155822915,0.348551182,0.727426283,NA,Hsp70 protein,Heat shock protein
TRINITY_DN148470_c0_g1,1.990877267,0.706194615,4.127218287,0.171106679,0.864139884,NA,Hsp70 protein,Heat shock protein
TRINITY_DN148470_c0_g2,2.614780386,-4.484176685,3.916830196,-1.144848375,0.252271972,NA,Hsp70 protein,Heat shock protein
TRINITY_DN148787_c0_g1,0.883910149,-2.913987774,4.835047441,-0.602680286,0.546721399,NA,Hsp70 protein,Heat shock protein
