row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target_name,description_of_target
TRINITY_DN57097_c2_g1,3.441926542,-4.100068804,3.614500428,-1.134339001,0.256652376,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN438822_c0_g1,6.982948457,3.302983305,2.925426255,1.129060526,0.258872302,NA,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN229317_c0_g1,12.35507153,3.096197062,2.745726776,1.127642083,0.259471106,NA,Reprolysin_4,Metallo-peptidase family M12B Reprolysin-like
TRINITY_DN1724891_c0_g1,1.615096194,-4.462855546,3.966294144,-1.125195304,0.260506283,NA,RnlA_toxin,RNase LS bacterial toxin
TRINITY_DN37175_c0_g1,2.052347654,4.270240488,3.799779493,1.12381271,0.261092488,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN969432_c0_g1,2.052347654,4.270240488,3.799779493,1.12381271,0.261092488,NA,Reprolysin_2,Metallo-peptidase family M12B Reprolysin-like
TRINITY_DN1000542_c0_g1,1.966450374,-4.734590959,4.225482273,-1.120485344,0.262506995,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN117253_c0_g1,1.966450374,-4.734590959,4.225482273,-1.120485344,0.262506995,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN1475068_c0_g1,1.966450374,-4.734590959,4.225482273,-1.120485344,0.262506995,NA,Tox-MPTase2,Metallopeptidase toxin 2
TRINITY_DN23434_c0_g1,1.966450374,-4.734590959,4.225482273,-1.120485344,0.262506995,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN533809_c0_g1,1.966450374,-4.734590959,4.225482273,-1.120485344,0.262506995,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN725080_c0_g1,1.966450374,-4.734590959,4.225482273,-1.120485344,0.262506995,NA,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN439524_c0_g1,3.847904905,-4.002400419,3.573398975,-1.120054169,0.262690679,NA,Toxin_12,Ion channel inhibitory toxin
TRINITY_DN34895_c0_g1,20.32167048,2.611638407,2.335367755,1.118298564,0.2634395,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN104854_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Toxin_27,Scorpion calcine family
TRINITY_DN109441_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN1121027_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN1130685_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN1211388_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Metallopep,Putative peptidase family
TRINITY_DN1550545_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN217498_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN42924_c1_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN499709_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN748100_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN836685_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN901333_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN988645_c0_g1,2.467638774,4.535641522,4.065781621,1.115564471,0.264608608,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN328905_c0_g1,1.958039053,4.195551373,3.760984483,1.115546047,0.264616498,NA,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN1141522_c0_g1,1.966075036,4.206215775,3.782439824,1.112037724,0.266121931,NA,Tox-MPTase4,Metallopeptidase toxin 4
TRINITY_DN1754168_c0_g1,1.966075036,4.206215775,3.782439824,1.112037724,0.266121931,NA,UstYa,Mycotoxin biosynthesis protein UstYa
TRINITY_DN61718_c4_g1,1.966075036,4.206215775,3.782439824,1.112037724,0.266121931,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN36911_c0_g1,7.790758483,-2.798980457,2.519960426,-1.110723973,0.26668718,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN116547_c0_g4,7.733947104,2.911881495,2.621629164,1.110714488,0.266691264,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN30319_c0_g1,20.27522545,-2.603674545,2.347260714,-1.109239604,0.267326832,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN77552_c0_g1,6.720975735,-3.162332193,2.852274214,-1.10870553,0.267557236,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN450510_c0_g1,1.95000307,4.184737615,3.784139569,1.105862387,0.268786087,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN1610198_c0_g1,1.568437809,-4.408712688,4.001349988,-1.101806316,0.270545884,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN338664_c0_g1,1.568437809,-4.408712688,4.001349988,-1.101806316,0.270545884,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN99572_c0_g1,2.981608939,-3.622672911,3.291765958,-1.100525662,0.271103155,NA,Toxin_GhoT_OrtT,Toxin GhoT_OrtT
TRINITY_DN296677_c0_g1,9.68253303,2.94990859,2.6835195,1.09926855,0.271650946,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1646005_c0_g1,2.427458859,4.498948757,4.099009922,1.097569619,0.272392465,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN89871_c0_g3,6.019860526,3.3763134,3.088321038,1.09325208,0.274283136,NA,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN139988_c0_g1,7.728034319,2.917403058,2.6723583,1.091696071,0.274966713,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN115373_c0_g1,1.879802419,4.138879814,3.795191408,1.090558912,0.275467017,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN152202_c0_g2,1.879802419,4.138879814,3.795191408,1.090558912,0.275467017,NA,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN309430_c0_g1,1.879802419,4.138879814,3.795191408,1.090558912,0.275467017,NA,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN769948_c0_g1,1.879802419,4.138879814,3.795191408,1.090558912,0.275467017,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN57097_c1_g1,6.572753208,-2.831877712,2.596971329,-1.090453977,0.275513216,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN16836_c0_g1,6.384842895,-3.641771849,3.341535298,-1.089849882,0.275779277,NA,Hva1_TUDOR,Hypervirulence associated proteins TUDOR domain
TRINITY_DN27063_c0_g1,6.384842895,-3.641771849,3.341535298,-1.089849882,0.275779277,NA,Hva1_TUDOR,Hypervirulence associated proteins TUDOR domain
TRINITY_DN39450_c0_g1,10.14085154,-2.660919112,2.444257162,-1.088641225,0.27631213,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN57415_c2_g1,1.498166973,-4.345853557,4.001904301,-1.085946397,0.277502708,NA,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN789422_c0_g1,1.498166973,-4.345853557,4.001904301,-1.085946397,0.277502708,NA,Cu-oxidase,Multicopper oxidase
TRINITY_DN88632_c0_g2,1.498166973,-4.345853557,4.001904301,-1.085946397,0.277502708,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1144013_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,DUF2201_N,Putative metallopeptidase domain
TRINITY_DN143027_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,Tox-HNH-HHH,HNH/Endo VII superfamily nuclease toxin with a HHH motif
TRINITY_DN1761173_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN178240_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN1988442_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN234740_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,Metallothio,Metallothionein
TRINITY_DN252681_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,Toxin_29,PhTx neurotoxin family
TRINITY_DN560169_c0_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN60987_c1_g1,1.802296251,-4.622566354,4.279411073,-1.080187501,0.280058693,NA,PhoPQ_related,PhoPQ-activated pathogenicity-related protein
TRINITY_DN175705_c0_g1,3.114184813,-3.947887146,3.65484469,-1.080179182,0.280062397,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1145005_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN1175065_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Ntox10,Novel toxin 10
TRINITY_DN1458168_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN1508709_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Metallothio_11,Metallothionein family 11
TRINITY_DN1561325_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,HypA,Hydrogenase/urease nickel incorporation metallochaperone hypA
TRINITY_DN324241_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN343941_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,TIMP,Tissue inhibitor of metalloproteinase
TRINITY_DN35261_c1_g2,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN671944_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN703865_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,TcdB_N,TcdB toxin N-terminal helical domain
TRINITY_DN720080_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,KRE1,Killer toxin-resistance protein 1
TRINITY_DN882510_c0_g1,2.303129523,4.436398028,4.108764456,1.079740169,0.280257901,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1363587_c0_g1,3.680091429,3.442729823,3.189229752,1.079486299,0.280370998,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1453312_c0_g1,1.887838402,4.149855781,3.853764644,1.07683166,0.281555478,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN181574_c0_g1,3.601854795,3.409212045,3.205672845,1.063493441,0.287558238,NA,AAA_21,AAA domain putative AbiEii toxin Type IV TA system
TRINITY_DN31788_c0_g1,12.69350637,-2.899620819,2.73060368,-1.061897353,0.288282287,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN244726_c0_g1,3.375110691,3.472190621,3.269926756,1.061855778,0.288301163,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN323914_c0_g1,1.801565785,4.079942274,3.842676991,1.06174479,0.28835156,NA,Toxin_31,Scorpion acidic alpha-KTx toxin family
TRINITY_DN1069604_c0_g1,1.863730453,4.116340902,3.883499734,1.05995653,0.289164376,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN51100_c0_g1,1.863730453,4.116340902,3.883499734,1.05995653,0.289164376,NA,Metalloenzyme,Metalloenzyme superfamily
TRINITY_DN1789742_c0_g1,6.106273514,3.089538586,2.915024868,1.059866974,0.289205122,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1611020_c0_g1,1.427896137,-4.280449956,4.039186809,-1.059730624,0.289267167,NA,Tox-HNH-HHH,HNH/Endo VII superfamily nuclease toxin with a HHH motif
TRINITY_DN1893332_c0_g1,1.427896137,-4.280449956,4.039186809,-1.059730624,0.289267167,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN76626_c0_g1,1.427896137,-4.280449956,4.039186809,-1.059730624,0.289267167,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN131928_c0_g1,2.184712973,4.3464825,4.16560568,1.043421494,0.296753123,NA,Metallothio_6,Metallothionein
TRINITY_DN18037_c10_g1,2.184712973,4.3464825,4.16560568,1.043421494,0.296753123,NA,Zincin_2,Zincin-like metallopeptidase
TRINITY_DN1922776_c0_g1,2.184712973,4.3464825,4.16560568,1.043421494,0.296753123,NA,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN664756_c0_g1,2.184712973,4.3464825,4.16560568,1.043421494,0.296753123,NA,RnlA_toxin,RNase LS bacterial toxin
TRINITY_DN20608_c0_g1,8.899233817,-2.660381146,2.550826964,-1.042948496,0.296972147,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN19909_c0_g1,3.202565456,3.3871696,3.249318698,1.042424556,0.297214887,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1033968_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,PhoPQ_related,PhoPQ-activated pathogenicity-related protein
TRINITY_DN1378494_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN1431948_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1571555_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1626736_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Cu-oxidase,Multicopper oxidase
TRINITY_DN1683086_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1889367_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN191839_c0_g2,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Toxin_7,Toxin 7
TRINITY_DN2042613_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,SAT,Starter unit:ACP transacylase in aflatoxin biosynthesis
TRINITY_DN222806_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Endotoxin_N,delta endotoxin N-terminal domain
TRINITY_DN440957_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Zeta_toxin,Zeta toxin
TRINITY_DN45914_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Ntox25,Bacterial toxin 25
TRINITY_DN560992_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN63014_c1_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,DUF4344,Putative metallopeptidase
TRINITY_DN727256_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,SAT,Starter unit:ACP transacylase in aflatoxin biosynthesis
TRINITY_DN798841_c0_g1,2.138620271,4.329801322,4.157991596,1.041320364,0.297726889,NA,Toxin_14,Alpha-A conotoxin PIVA-like protein
TRINITY_DN116653_c0_g1,6.927472813,2.730596028,2.630044672,1.038231806,0.299162149,NA,RMMBL,Zn-dependent metallo-hydrolase RNA specificity domain
TRINITY_DN21377_c0_g2,16.30272284,2.994918998,2.887849889,1.037075718,0.299700571,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN229272_c0_g1,1.715293167,4.006091441,3.863189835,1.036990573,0.299740251,NA,SAT,Starter unit:ACP transacylase in aflatoxin biosynthesis
TRINITY_DN200627_c1_g1,2.794408882,-3.512320632,3.387888277,-1.036728589,0.299862365,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1049041_c0_g1,3.512552506,-3.211574728,3.106071791,-1.033966677,0.301151742,NA,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN98209_c0_g1,5.074231107,-2.78896979,2.699467408,-1.03315557,0.301531101,NA,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN84342_c0_g1,3.296874056,3.437073714,3.327478663,1.032936365,0.301633679,NA,Peptidase_M36,Fungalysin metallopeptidase (M36)
TRINITY_DN167516_c0_g1,18.72798328,2.813859546,2.732196937,1.029888991,0.303062119,NA,HigB_toxin,HigB_toxin RelE-like toxic component of a toxin-antitoxin system
TRINITY_DN1625500_c0_g1,2.65386721,-3.436544235,3.34337029,-1.02786827,0.304011797,NA,Cu-oxidase,Multicopper oxidase
TRINITY_DN52331_c0_g2,20.5792166,2.78571882,2.711630589,1.027322391,0.304268682,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1554918_c0_g1,1.72332915,4.018450059,3.917395106,1.025796467,0.304987532,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN59165_c2_g1,7.400362774,3.394515775,3.312081679,1.024888908,0.305415609,NA,Binary_toxB,Clostridial binary toxin B/anthrax toxin PA Ca-binding domain
TRINITY_DN201725_c0_g1,4.752072597,2.838499756,2.769576292,1.024885924,0.305417017,NA,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN143628_c0_g1,1.357625301,-4.212047834,4.113587844,-1.023935307,0.305865832,NA,Peptidase_M4_C,Thermolysin metallopeptidase alpha-helical domain
TRINITY_DN1905281_c0_g1,1.357625301,-4.212047834,4.113587844,-1.023935307,0.305865832,NA,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN36590_c0_g3,1.357625301,-4.212047834,4.113587844,-1.023935307,0.305865832,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN402241_c0_g1,1.357625301,-4.212047834,4.113587844,-1.023935307,0.305865832,NA,Peptidase_M4,Thermolysin metallopeptidase catalytic domain
TRINITY_DN52779_c3_g1,3.531654144,3.377917015,3.302608967,1.022802593,0.306401192,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1058478_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1265620_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1309831_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN1350452_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1392744_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN1553088_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN18847_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,TIMP,Tissue inhibitor of metalloproteinase
TRINITY_DN433261_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN459616_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN5135_c0_g2,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN61718_c4_g4,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN776501_c0_g1,1.638708645,-4.470830643,4.374035906,-1.022129388,0.306719666,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN156497_c0_g1,20.96897759,2.381409895,2.331421089,1.021441346,0.307045385,0.883345953,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN21452_c1_g1,3.351072926,3.292036624,3.223173633,1.021364965,0.307081558,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN25808_c0_g1,5.628787125,-2.714916845,2.660545352,-1.020436221,0.307521623,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN154303_c0_g1,2.786443084,-3.777746515,3.703719153,-1.019987304,0.307734482,NA,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN668056_c0_g1,2.786443084,-3.777746515,3.703719153,-1.019987304,0.307734482,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN154735_c1_g1,4.191081898,-3.505883072,3.442689902,-1.018355754,0.308508921,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN42527_c1_g3,4.191081898,-3.505883072,3.442689902,-1.018355754,0.308508921,NA,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN1587127_c0_g1,2.583596374,-3.395866851,3.347373266,-1.014487056,0.310350403,NA,RMMBL,Zn-dependent metallo-hydrolase RNA specificity domain
TRINITY_DN101524_c0_g2,3.038056204,3.304143627,3.270105906,1.010408752,0.312299497,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN44105_c1_g2,3.038056204,3.304143627,3.270105906,1.010408752,0.312299497,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN73951_c0_g1,5.488245453,-2.674217225,2.650326188,-1.009014376,0.31296774,NA,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN326873_c0_g2,6.158738862,-2.938389807,2.914483435,-1.00820261,0.313357205,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN49623_c0_g1,1.637056533,3.941469566,3.914259949,1.006951408,0.313958126,NA,Conotoxin,Conotoxin
TRINITY_DN1920280_c0_g1,1.62902055,3.927998182,3.905644146,1.005723521,0.314548585,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN109385_c0_g1,70.92365153,-2.788849215,2.787933635,-1.000328408,0.317151604,0.89859621,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1077327_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN1370994_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1386379_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,TcdB_toxin_midC,Insecticide toxin TcdB middle/C-terminal region
TRINITY_DN175715_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1857000_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN258244_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN440902_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN774107_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN918936_c0_g1,1.974111019,4.214673025,4.214897124,0.999946832,0.317336239,NA,Yeast-kill-tox,Yeast killer toxin
TRINITY_DN100007_c0_g2,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1069290_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN119724_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN1357857_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1573820_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1711282_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1768096_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN210396_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Defensin_4,Potassium-channel blocking toxin
TRINITY_DN507386_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN956724_c0_g1,1.544825358,-4.400776495,4.412907487,-0.997251021,0.318642681,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN6507_c2_g1,4.449474437,-2.956442424,2.977480722,-0.992934195,0.320742024,NA,Tox-WTIP,Toxin with a conserved tryptophan and TIP tripeptide motif
TRINITY_DN124514_c0_g1,7.842980712,2.51251373,2.541929229,0.988427884,0.322943137,NA,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN80639_c0_g1,14.44812405,2.370875538,2.405388737,0.985651717,0.32430405,NA,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN287720_c0_g1,1.941967087,4.176030274,4.248956055,0.982836777,0.325687778,NA,UstYa,Mycotoxin biosynthesis protein UstYa
TRINITY_DN243400_c0_g1,7.189899208,-2.551805711,2.598144204,-0.982164773,0.326018679,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN109441_c0_g2,8.01081975,3.208063807,3.268891743,0.981391878,0.32639953,NA,Reprolysin_2,Metallo-peptidase family M12B Reprolysin-like
TRINITY_DN1331858_c0_g1,1.550783916,3.859726013,3.945351802,0.978297046,0.32792743,NA,UstYa,Mycotoxin biosynthesis protein UstYa
TRINITY_DN228115_c0_g1,1.550783916,3.859726013,3.945351802,0.978297046,0.32792743,NA,DUF2201_N,Putative metallopeptidase domain
TRINITY_DN759054_c0_g1,1.550783916,3.859726013,3.945351802,0.978297046,0.32792743,NA,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN11078_c0_g3,2.935711621,3.241407819,3.316535402,0.977347571,0.32839711,NA,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN53697_c1_g1,7.478593222,-2.77334357,2.839275713,-0.976778535,0.328678805,NA,Clp_N,Clp amino terminal domain pathogenicity island component
