row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target_name,description_of_target
TRINITY_DN155465_c0_g2,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1563463_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN1596300_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,TcdB_N,TcdB toxin N-terminal helical domain
TRINITY_DN173827_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Zincin_2,Zincin-like metallopeptidase
TRINITY_DN1820162_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Peptidase_M4_C,Thermolysin metallopeptidase alpha-helical domain
TRINITY_DN1830983_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN1913557_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1938309_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Peptidase_M4,Thermolysin metallopeptidase catalytic domain
TRINITY_DN200202_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN246924_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN268796_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN290010_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN381269_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN438139_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN487225_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN842449_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN969432_c0_g1,2.176517493,4.208295571,4.32699912,0.972566773,0.330768663,0.962938997,Reprolysin_2,Metallo-peptidase family M12B Reprolysin-like
TRINITY_DN1143221_c0_g1,1.273594462,-4.175513767,4.296365187,-0.971871241,0.331114608,0.962938997,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN184944_c0_g1,1.273594462,-4.175513767,4.296365187,-0.971871241,0.331114608,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN556887_c0_g1,1.273594462,-4.175513767,4.296365187,-0.971871241,0.331114608,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN115861_c0_g2,1.726157894,3.879955778,3.994774979,0.971257655,0.33141999,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN206623_c0_g1,1.726157894,3.879955778,3.994774979,0.971257655,0.33141999,0.962938997,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN36911_c3_g1,10.91028942,-2.781932539,2.867649788,-0.970108885,0.331992221,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1564767_c0_g1,2.124687001,4.188503131,4.317920753,0.970027791,0.33203264,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN461487_c0_g1,2.124687001,4.188503131,4.317920753,0.970027791,0.33203264,0.962938997,Cu-oxidase,Multicopper oxidase
TRINITY_DN49681_c0_g1,2.124687001,4.188503131,4.317920753,0.970027791,0.33203264,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN801416_c0_g1,1.759468849,3.916516448,4.038992762,0.969676521,0.332207757,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN1567093_c0_g1,1.277364092,-4.179517568,4.317488142,-0.968043786,0.333022502,0.962938997,PrsW-protease,PrsW family intramembrane metalloprotease
TRINITY_DN2017505_c0_g1,1.277364092,-4.179517568,4.317488142,-0.968043786,0.333022502,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN995507_c0_g1,1.277364092,-4.179517568,4.317488142,-0.968043786,0.333022502,0.962938997,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN1424279_c0_g1,4.185878233,3.599546491,3.721844134,0.967140579,0.333473762,0.962938997,Tox-WTIP,Toxin with a conserved tryptophan and TIP tripeptide motif
TRINITY_DN9847_c0_g1,7.792481541,2.84702414,2.946443864,0.966257723,0.333915235,0.962938997,Tox-GHH2,GHH signature containing HNH/Endo VII superfamily nuclease toxin 2
TRINITY_DN165002_c0_g2,6.486837949,-3.026798545,3.132960482,-0.966114499,0.33398689,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN43768_c0_g1,7.903723297,2.856503278,2.958948411,0.965377857,0.334355588,0.962938997,Tox-MPTase5,Metallopeptidase toxin 5
TRINITY_DN231810_c0_g1,1.269824831,-4.171496905,4.322758995,-0.965007975,0.334540817,0.962938997,Ntox4,Bacterial toxin 4
TRINITY_DN865748_c0_g1,1.269824831,-4.171496905,4.322758995,-0.965007975,0.334540817,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN42527_c1_g3,5.259541529,-3.355118563,3.483444927,-0.963161076,0.335466696,0.962938997,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN308922_c0_g1,9.786366877,-2.794821193,2.903198882,-0.962669561,0.335713377,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN5150_c1_g1,6.840432335,-2.967911,3.090231978,-0.960416895,0.336845439,0.962938997,Zn_peptidase,Putative neutral zinc metallopeptidase
TRINITY_DN16544_c1_g1,3.441852865,3.304637614,3.441236793,0.960305208,0.33690163,0.962938997,YoeB_toxin,YoeB-like toxin of bacterial type II toxin-antitoxin system
TRINITY_DN152908_c0_g1,1.697777412,3.862132383,4.023895065,0.959799478,0.337156145,0.962938997,Conotoxin,Conotoxin
TRINITY_DN212865_c0_g1,2.47628003,-3.348389175,3.507061981,-0.954756201,0.339701001,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN60155_c0_g1,6.855325247,3.299623679,3.463412947,0.952708709,0.340737679,0.962938997,Toxin_8,Alpha conotoxin precursor
TRINITY_DN523235_c0_g1,3.264840618,-2.882651999,3.029373092,-0.951567176,0.341316535,0.962938997,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN164649_c0_g1,8.515164691,-2.658789431,2.79540246,-0.951129388,0.341538698,0.962938997,Ntox4,Bacterial toxin 4
TRINITY_DN50705_c0_g1,130.8384684,-3.266033729,3.435726426,-0.950609369,0.341802711,0.962938997,Peptidase_M36,Fungalysin metallopeptidase (M36)
TRINITY_DN24346_c0_g1,10.3536242,2.827972398,2.980485203,0.948829538,0.342707316,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN89001_c0_g1,58.63263661,2.368014712,2.49755626,0.948132681,0.343061913,0.962938997,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN154074_c0_g1,4.289375418,-3.030260814,3.19900312,-0.947251597,0.343510589,0.962938997,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN116813_c0_g4,2.48004966,-3.348206964,3.548380138,-0.943587449,0.345380508,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN396500_c0_g1,1.636085975,3.805271014,4.038992944,0.942133613,0.346124237,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN92860_c0_g1,1.636085975,3.805271014,4.038992944,0.942133613,0.346124237,0.962938997,Virul_fac_BrkB,Virulence factor BrkB
TRINITY_DN128214_c0_g1,9.849944654,2.762844344,2.936901685,0.940734366,0.346841003,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN271710_c0_g1,6.653696696,2.582888635,2.752325646,0.938438603,0.348019055,0.962938997,DOPA_dioxygen,Dopa 45-dioxygenase family
TRINITY_DN52049_c0_g1,6.173478063,-2.798118108,2.982765203,-0.93809533,0.348195421,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1435045_c0_g1,3.944042956,3.50612291,3.740525971,0.937334198,0.348586677,0.962938997,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN1805141_c0_g1,3.944042956,3.50612291,3.740525971,0.937334198,0.348586677,0.962938997,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN25476_c0_g1,14.77703648,-2.425992406,2.591126524,-0.936269373,0.349134513,0.962938997,YgjP-like,YgjP-like metallopeptidase domain
TRINITY_DN24165_c0_g1,1.972923644,4.08193938,4.37123046,0.933819303,0.350397111,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN253897_c0_g1,1.972923644,4.08193938,4.37123046,0.933819303,0.350397111,0.962938997,PT-TG,Pre-toxin TG
TRINITY_DN693841_c0_g1,1.972923644,4.08193938,4.37123046,0.933819303,0.350397111,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN445063_c0_g1,7.370502424,2.755912049,2.955408109,0.932497966,0.351079238,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN343527_c0_g1,3.272379878,-2.885603053,3.096669184,-0.931840917,0.351418745,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN53697_c0_g1,2.054615789,-3.395473218,3.645008274,-0.931540606,0.35157399,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN789673_c0_g1,2.39374737,-3.633480785,3.904846326,-0.930505449,0.352109444,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1261318_c0_g1,3.807071017,3.463288875,3.724609278,0.929839512,0.352454185,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN31408_c0_g2,3.807071017,3.463288875,3.724609278,0.929839512,0.352454185,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN2531_c0_g1,39.84503624,-2.24244933,2.41499246,-0.928553347,0.353120609,0.962938997,Conotoxin,Conotoxin
TRINITY_DN74246_c0_g1,6.500772496,2.53490124,2.733657978,0.927292756,0.353774555,0.962938997,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN1435510_c0_g1,1.607705492,3.78649356,4.106516428,0.922069503,0.356492324,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN46156_c0_g1,9.196699916,-3.113067429,3.382244637,-0.920414625,0.357356129,0.962938997,Toxin_2,Scorpion short toxin BmKK2
TRINITY_DN38024_c0_g1,82.13058901,2.246323416,2.446650724,0.91812182,0.358555092,0.962938997,Binary_toxB,Clostridial binary toxin B/anthrax toxin PA Ca-binding domain
TRINITY_DN174607_c0_g1,18.3073786,-3.037206702,3.308702293,-0.917944993,0.358647665,0.962938997,Hva1_TUDOR,Hypervirulence associated proteins TUDOR domain
TRINITY_DN59958_c1_g1,12.14864267,3.100554544,3.37997513,0.917330579,0.358969438,0.962938997,Binary_toxB,Clostridial binary toxin B/anthrax toxin PA Ca-binding domain
TRINITY_DN17659_c2_g1,2.77394568,-3.511220972,3.828105107,-0.917221673,0.359026492,0.962938997,AAA_21,AAA domain putative AbiEii toxin Type IV TA system
TRINITY_DN668056_c0_g1,2.77394568,-3.511220972,3.828105107,-0.917221673,0.359026492,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN36590_c0_g3,10.28026749,2.439880194,2.660137674,0.917200721,0.359037469,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1081351_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Toxin_12,Ion channel inhibitory toxin
TRINITY_DN1265323_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,TTc_toxin_rep,Tripartite Tc toxins repeat
TRINITY_DN157224_c0_g2,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN1581657_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN1591044_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN182701_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1932434_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,DUF6775,Probable metallopeptidase family (DUF6775)
TRINITY_DN1974649_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Omega-toxin,Omega-atracotoxin
TRINITY_DN235276_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,DOPA_dioxygen,Dopa 45-dioxygenase family
TRINITY_DN255073_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN277269_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Reprolysin,Reprolysin (M12B) family zinc metalloprotease
TRINITY_DN335508_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Toxin_6,BmTXKS1/BmP02 toxin family
TRINITY_DN370820_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN577331_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN709898_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN90344_c2_g2,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Tox-HNH-EHHH,HNH/Endo VII superfamily nuclease toxins
TRINITY_DN90872_c0_g1,1.934682216,4.037796982,4.411316771,0.915326918,0.360020032,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN10046_c0_g1,40.68682357,2.260022957,2.478097378,0.911999253,0.361769111,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN124167_c0_g1,3.948250766,-2.887223739,3.167365838,-0.911553602,0.362003756,0.962938997,Virul_fac_BrkB,Virulence factor BrkB
TRINITY_DN6867_c2_g2,1.60277502,3.765250892,4.132583529,0.911113076,0.362235797,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN90919_c0_g1,5.150295678,2.814526117,3.0907213,0.910637305,0.362486508,0.962938997,Peptidase_M32,Carboxypeptidase Taq (M32) metallopeptidase
TRINITY_DN1263068_c0_g1,3.076634713,3.124437969,3.431906885,0.910408724,0.362606998,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN332180_c0_g1,3.702207679,3.406237012,3.761725821,0.90549848,0.365201365,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN80354_c0_g1,3.702207679,3.406237012,3.761725821,0.90549848,0.365201365,0.962938997,D_CNTX,Delta Ctenitoxins
TRINITY_DN123373_c0_g3,3.999249029,-2.914790368,3.220937821,-0.904950834,0.365491435,0.962938997,Tox-REase-3,Restriction endonuclease fold toxin 3
TRINITY_DN160038_c0_g2,3.705977309,3.398863314,3.761202543,0.903663995,0.366173597,0.962938997,HypA,Hydrogenase/urease nickel incorporation metallochaperone hypA
TRINITY_DN22687_c0_g2,3.705977309,3.398863314,3.761202543,0.903663995,0.366173597,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN90374_c2_g2,3.705977309,3.398863314,3.761202543,0.903663995,0.366173597,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN57112_c0_g1,43.35572605,-2.142503001,2.376211671,-0.901646527,0.367244667,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN29508_c0_g1,4.99099306,2.778428658,3.104151995,0.895068496,0.370750474,0.962938997,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN580960_c0_g1,4.99099306,2.778428658,3.104151995,0.895068496,0.370750474,0.962938997,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN117906_c0_g1,1.821160287,3.966843363,4.433710827,0.894700516,0.370947203,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1367456_c0_g1,1.821160287,3.966843363,4.433710827,0.894700516,0.370947203,0.962938997,T7SS_ESX_EspC,Excreted virulence factor EspC type VII ESX diderm
TRINITY_DN309211_c0_g1,1.821160287,3.966843363,4.433710827,0.894700516,0.370947203,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN358415_c0_g1,1.821160287,3.966843363,4.433710827,0.894700516,0.370947203,0.962938997,Aspzincin_M35,Lysine-specific metallo-endopeptidase
TRINITY_DN806667_c0_g1,1.821160287,3.966843363,4.433710827,0.894700516,0.370947203,0.962938997,Peptidase_M36,Fungalysin metallopeptidase (M36)
TRINITY_DN263991_c0_g1,5.611674231,-2.471393625,2.763409772,-0.894327599,0.371146638,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN11078_c0_g2,65.70313568,2.724061641,3.04687324,0.894051517,0.371294328,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1555301_c0_g1,4.003018659,-2.914726039,3.269535192,-0.891480247,0.372671584,0.962938997,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN1476650_c0_g1,1.5127031,3.683808326,4.134823034,0.890922851,0.37297056,0.962938997,Cpta_toxin,Membrane-bound toxin component of toxin-antitoxin system
TRINITY_DN19532_c0_g1,52.63692579,2.291305134,2.577163105,0.889080373,0.373959886,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN252075_c1_g1,1.484322617,3.663806397,4.121786886,0.888887878,0.374063341,0.962938997,DUF2201_N,Putative metallopeptidase domain
TRINITY_DN219290_c0_g1,4.425950689,2.576383361,2.906949672,0.88628413,0.375464439,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN48804_c0_g1,8.286859007,2.461232445,2.778373825,0.885853596,0.375696424,0.962938997,HicA_toxin,HicA toxin of bacterial toxin-antitoxin
TRINITY_DN103826_c0_g1,8.821746956,-2.62364277,2.967745858,-0.884052374,0.376667941,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN247300_c0_g1,2.891560401,3.01853596,3.416301815,0.883568292,0.376929302,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN27794_c0_g1,14.16205854,2.419576572,2.742804749,0.882154143,0.377693457,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN398818_c0_g1,2.895330031,3.011777566,3.415624137,0.881764927,0.377903942,0.962938997,Zn_peptidase,Putative neutral zinc metallopeptidase
TRINITY_DN1003861_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Binary_toxB,Clostridial binary toxin B/anthrax toxin PA Ca-binding domain
TRINITY_DN1065966_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN1168401_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1294622_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN1330180_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1362730_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1492874_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Ntox5,Bacterial toxin 5
TRINITY_DN15181_c5_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1629345_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,YoeB_toxin,YoeB-like toxin of bacterial type II toxin-antitoxin system
TRINITY_DN1761282_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,YoeB_toxin,YoeB-like toxin of bacterial type II toxin-antitoxin system
TRINITY_DN1781876_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN1815765_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Toxin_11,Spasmodic peptide gm9a; conotoxin from Conus species
TRINITY_DN2030123_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN217924_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,AAA_21,AAA domain putative AbiEii toxin Type IV TA system
TRINITY_DN361582_c0_g2,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN512968_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,DOPA_dioxygen,Dopa 45-dioxygenase family
TRINITY_DN589669_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Lactamase_B_6,Metallo-beta-lactamase superfamily domain
TRINITY_DN735183_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN749287_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Peptidase_M57,Dual-action HEIGH metallo-peptidase
TRINITY_DN81857_c0_g2,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN861192_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN872646_c0_g1,1.281133722,-4.183592604,4.764479404,-0.878079691,0.379900473,0.962938997,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN402973_c0_g1,11.57588037,-2.247862064,2.563155774,-0.876990032,0.380492052,0.962938997,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN327791_c0_g1,4.763198765,-2.733434744,3.120780929,-0.875881648,0.381094377,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN70623_c0_g1,11.04865812,2.582420145,2.950071103,0.87537556,0.381369593,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1099376_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Metallothio_PEC,Plant PEC family metallothionein
TRINITY_DN1275652_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN308425_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN35261_c1_g3,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN387263_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN402454_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Zincin_2,Zincin-like metallopeptidase
TRINITY_DN470426_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Peptidase_M36,Fungalysin metallopeptidase (M36)
TRINITY_DN621300_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Toxin_16,Janus-atracotoxin
TRINITY_DN679902_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN709721_c0_g1,1.266055201,-4.167350355,4.776715026,-0.872430181,0.382973742,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1297659_c0_g1,2.1559966,-3.121176941,3.581623717,-0.87144189,0.383512922,0.962938997,Fil_haemagg,Haemagglutinin repeat
TRINITY_DN122061_c7_g1,11.19638008,2.950456447,3.387257909,0.871045703,0.383729199,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN95031_c0_g1,3.464142032,3.291519287,3.785382308,0.869534176,0.384555023,0.962938997,Diphtheria_R,Diphtheria toxin R domain
TRINITY_DN117647_c1_g1,5.983790987,2.392182252,2.754375315,0.868502647,0.385119224,0.962938997,Egh16-like,Egh16-like virulence factor
TRINITY_DN57415_c2_g1,9.277006635,2.270639972,2.615511434,0.868143776,0.385315629,0.962938997,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN1579990_c0_g1,2.833638593,2.974427648,3.426802553,0.867989212,0.385400238,0.962938997,Metallophos_C,Iron/zinc purple acid phosphatase-like protein C
TRINITY_DN519606_c0_g1,3.667656708,-2.772419796,3.213517581,-0.862736775,0.388282208,0.962938997,Virul_fac_BrkB,Virulence factor BrkB
TRINITY_DN164159_c0_g1,15.82251086,-2.275359426,2.637787604,-0.862601455,0.38835663,0.962938997,Metallothio_Euk,Eukaryotic metallothionein
TRINITY_DN94064_c0_g2,9.254717468,2.274259539,2.644552471,0.859978981,0.389800629,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN92790_c0_g2,2.48381929,-3.332264489,3.886242341,-0.857451542,0.391195384,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN55528_c0_g1,31.13759437,2.347583379,2.742256565,0.856077221,0.391955068,0.962938997,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN435469_c0_g1,1.394250698,3.576978289,4.187371161,0.854230053,0.392977535,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1886906_c0_g1,1.66939693,3.841731288,4.505373824,0.852699784,0.393825811,0.962938997,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN231030_c0_g1,1.66939693,3.841731288,4.505373824,0.852699784,0.393825811,0.962938997,Ibs_toxin,Toxin Ibs type I toxin-antitoxin system
TRINITY_DN275051_c0_g1,1.66939693,3.841731288,4.505373824,0.852699784,0.393825811,0.962938997,Metalloenzyme,Metalloenzyme superfamily
TRINITY_DN380216_c0_g1,1.66939693,3.841731288,4.505373824,0.852699784,0.393825811,0.962938997,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1039969_c0_g1,1.692846939,3.844493761,4.51883426,0.850771137,0.394896498,0.962938997,Metallophos,Calcineurin-like phosphoesterase
