row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target_name,description_of_target
TRINITY_DN125758_c1_g2,3.136352587,-0.839733033,3.374461759,-0.248849474,0.80347722,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1260351_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN126120_c0_g1,20.53377979,1.671805079,2.399151754,0.696831735,0.485908103,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN12619_c0_g1,1.160786599,3.823700521,4.83573776,0.790717096,0.429109097,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1262287_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1262741_c0_g1,0,NA,NA,NA,NA,NA,Replication stress response SDE2 C-terminal,Stress
TRINITY_DN126347_c0_g1,4.366219765,-0.044178325,2.773321193,-0.015929754,0.987290432,NA,Hsp33 protein,Heat shock protein
TRINITY_DN12642_c0_g1,8.747318652,-4.913674744,3.031005672,-1.62113677,0.10498831,NA,Hsp70 protein,Heat shock protein
TRINITY_DN12642_c1_g1,15.89667569,-0.105005819,2.407360424,-0.043618653,0.965208383,NA,Hsp70 protein,Heat shock protein
TRINITY_DN12642_c1_g2,2.654779716,-4.727654713,3.870185433,-1.221557673,0.221874943,NA,Hsp70 protein,Heat shock protein
TRINITY_DN12642_c2_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN12642_c3_g1,0.5803933,2.819936078,4.886453662,0.577092565,0.563876927,NA,Hsp70 protein,Heat shock protein
TRINITY_DN126442_c0_g1,36.89623148,-1.318728382,2.34788554,-0.561666384,0.574343342,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN1265141_c0_g1,4.346287457,5.73425134,3.950314015,1.451593802,0.146614583,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN126755_c0_g1,1.651150238,-0.198101362,4.225045284,-0.046887394,0.962602975,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN12719_c0_g1,48.01272301,-3.91482357,2.29970716,-1.702313946,0.088696532,0.419905527,Hsp70 protein,Heat shock protein
TRINITY_DN12729_c0_g1,53.37874767,0.298597298,2.266992197,0.131715185,0.895209574,0.997392664,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN12729_c1_g1,2.535308573,-1.196595598,3.854199627,-0.310465392,0.756207073,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN12735_c0_g1,8.602071526,1.937762239,2.583834977,0.749955882,0.453281277,NA,Hsp90 protein,Heat shock protein
TRINITY_DN12758_c0_g1,14.74993971,0.204701119,2.823572593,0.072497204,0.94220623,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1279373_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN127994_c0_g1,0,NA,NA,NA,NA,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN1281249_c0_g1,82.29147805,8.523753993,3.36979272,2.529459436,0.011423838,0.09027918,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN128156_c0_g1,13.09262781,-2.651781812,2.781841648,-0.953246859,0.34046501,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1281901_c0_g1,0,NA,NA,NA,NA,NA,Putative stress-induced transcription regulator,Stress
TRINITY_DN1283053_c0_g1,4.484418184,5.778758622,3.488462037,1.65653476,0.097613572,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1283673_c0_g1,1.989356252,-4.31136601,4.516441021,-0.95459367,0.339783219,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN1283795_c0_g1,1.757052997,-0.034660684,3.779605996,-0.009170449,0.992683143,NA,Universal stress protein family,Stress
TRINITY_DN1284149_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN1285868_c0_g1,1.022655872,3.649642183,4.842237568,0.753709857,0.451023462,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1286013_c0_g1,1.789464371,1.607489098,3.745078149,0.429227117,0.66775795,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN12867_c0_g1,15.81211254,1.071521288,2.43768336,0.439565411,0.660251897,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1287_c0_g1,56.98234346,-0.632319193,2.239548903,-0.282342213,0.77768112,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN1287_c2_g1,0.893377187,-3.155887439,4.838545589,-0.652238856,0.514247098,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1287_c4_g1,7.077123164,1.11759443,2.935717004,0.380688748,0.703434219,NA,Hsp70 protein,Heat shock protein
TRINITY_DN12872_c0_g1,16.89822233,-0.223703643,2.354514294,-0.095010526,0.924306466,NA,Hsp70 protein,Heat shock protein
TRINITY_DN12872_c0_g2,10.72347379,-1.689252993,2.694261385,-0.626981852,0.530671131,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1288087_c0_g1,2.395041324,0.200740105,3.881906532,0.051711731,0.95875839,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1289371_c0_g1,2.901966498,5.147474313,4.197468748,1.226328204,0.220075192,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1291153_c0_g1,2.045311745,4.647800625,4.481267391,1.037162084,0.299660325,NA,Mid2 like cell wall stress sensor,Stress
TRINITY_DN1292353_c0_g1,0.870589949,3.407377477,4.852675714,0.702164677,0.482576471,NA,Universal stress protein family,Stress
TRINITY_DN12925_c0_g1,9.50742408,6.86071887,3.324794184,2.063501826,0.039064974,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1292624_c0_g1,0.5803933,2.819936078,4.886453662,0.577092565,0.563876927,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN12927_c0_g1,33.8957625,0.191447927,2.415631771,0.079253771,0.936830776,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1292820_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1292976_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1293269_c0_g1,0.29019665,1.802543404,4.986617235,0.361476191,0.7177435,NA,Universal stress protein family,Stress
TRINITY_DN1294555_c0_g1,2.53095904,0.874522022,3.438277541,0.254348874,0.799226045,NA,Hsp70 protein,Heat shock protein
TRINITY_DN12947_c2_g2,9.000823298,-2.952225851,2.863230923,-1.031081995,0.30250237,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1295123_c0_g1,0,NA,NA,NA,NA,NA,Aft1 osmotic stress response (OSM) domain,Stress
TRINITY_DN1295788_c0_g1,0.5803933,2.819936078,4.886453662,0.577092565,0.563876927,NA,Universal stress protein family,Stress
TRINITY_DN1295807_c0_g1,0.255663968,1.710230622,4.992871735,0.34253446,0.731948716,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1296_c0_g1,65.41172571,-0.835278997,2.297601733,-0.363543857,0.716198657,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN12967_c0_g1,24.92593569,-0.156625887,2.320969656,-0.067482953,0.946197232,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN12967_c0_g2,15.63608641,7.578825557,3.314781206,2.286372791,0.022232459,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN12967_c2_g1,34.18866187,5.64586331,2.661634689,2.121201431,0.033904855,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1297832_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1297865_c0_g1,0.545860618,2.738817211,4.892270251,0.559825412,0.575598528,NA,Universal stress protein family,Stress
TRINITY_DN1298407_c0_g1,5.36894333,6.038857171,3.856671559,1.565820962,0.117390537,NA,Universal stress protein family,Stress
TRINITY_DN1299080_c0_g1,4.641831255,-5.533680755,3.931801337,-1.407416164,0.159304021,NA,Hsp90 protein,Heat shock protein
TRINITY_DN129971_c0_g1,1.603049172,4.294643188,4.248851659,1.01077739,0.312122987,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1299749_c0_g1,4.793973666,-2.877272881,3.103475279,-0.927113195,0.353867766,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN13006_c0_g1,17.44248189,0.778749497,2.404580009,0.323860921,0.746043331,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13006_c4_g1,3.836897423,1.735270449,2.891207797,0.600188769,0.548380438,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13006_c7_g1,0.255663968,1.710230622,4.992871735,0.34253446,0.731948716,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13010_c0_g1,22.38212227,-1.715955018,2.429546289,-0.706286201,0.480010173,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1301102_c0_g1,3.046636509,-0.462634629,3.716686061,-0.124475035,0.900939166,NA,Universal stress protein family,Stress
TRINITY_DN130112_c1_g1,2.210395836,-4.463359416,4.41764708,-1.010347666,0.312328752,NA,Hsp90 protein,Heat shock protein
TRINITY_DN13016_c0_g1,4.332352261,5.728044713,3.484821737,1.643712404,0.100235623,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13016_c1_g1,16.67931651,4.579011896,2.813536301,1.627493448,0.103632339,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1302537_c0_g1,0.29019665,1.802543404,4.986617235,0.361476191,0.7177435,NA,Universal stress protein family,Stress
TRINITY_DN1302766_c0_g1,0.29019665,1.802543404,4.986617235,0.361476191,0.7177435,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13045_c0_g4,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN13054_c0_g1,53.65575535,-0.040508737,2.525993616,-0.016036754,0.98720507,0.997392664,Hsp90 protein,Heat shock protein
TRINITY_DN13054_c1_g1,2.500684188,-1.947681747,3.891649129,-0.500477223,0.616739091,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1305701_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN1305770_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1305912_c0_g1,0.990336201,1.788019294,4.860219713,0.367888573,0.712956321,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1306251_c0_g1,0.884158334,-3.14163537,4.839076704,-0.649222065,0.516194852,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1307151_c0_g1,2.742779771,0.56636743,3.384521454,0.167340476,0.867102158,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1307404_c0_g1,2.031376549,4.632389485,4.494756576,1.03062077,0.302718692,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN130817_c0_g1,6.58467669,3.793979839,2.993113702,1.267569567,0.204951706,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13085_c1_g1,15.18741217,-7.243623758,3.627183233,-1.997038278,0.045821025,NA,Hsp90 protein,Heat shock protein
TRINITY_DN130851_c0_g1,3.75767292,-5.228844875,4.038812329,-1.294649131,0.195441295,NA,Hsp70 protein,Heat shock protein
TRINITY_DN130859_c0_g1,0.766991904,3.236037149,4.861173762,0.665690491,0.505608953,NA,Hsp90 protein,Heat shock protein
TRINITY_DN130883_c0_g1,1.741179899,4.409771009,4.65171501,0.947988215,0.343135454,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1309106_c0_g1,0.5803933,2.819936078,4.886453662,0.577092565,0.563876927,NA,Universal stress protein family,Stress
TRINITY_DN1309107_c0_g1,39.12400629,-8.608838255,3.575292063,-2.407869932,0.016045897,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN1309186_c0_g1,7.567900132,2.900520221,3.35277505,0.865110298,0.386978253,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN130932_c0_g1,0.29019665,1.802543404,4.986617235,0.361476191,0.7177435,NA,Hsp70 protein,Heat shock protein
TRINITY_DN130932_c0_g2,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN130932_c0_g3,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1309555_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1309849_c0_g1,1.563410077,-3.963361224,4.773458732,-0.830291293,0.406374109,NA,Putative stress-induced transcription regulator,Stress
TRINITY_DN1310000_c0_g1,0,NA,NA,NA,NA,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN13102_c0_g1,3.454091291,-1.242322995,3.64994998,-0.340367129,0.73358007,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13102_c0_g2,6.092684327,-2.781639276,2.972701505,-0.935727745,0.349413382,NA,Hsp70 protein,Heat shock protein
TRINITY_DN131092_c0_g2,6.03029601,-5.911012027,3.827299491,-1.544434148,0.122483193,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN131092_c1_g1,0,NA,NA,NA,NA,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN1311120_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1311548_c0_g1,3.192163148,5.28510984,4.132387643,1.278948225,0.200915289,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1311548_c1_g1,2.233442967,-4.477970246,4.409012139,-1.015640262,0.309800725,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN131178_c0_g1,4.972003382,0.839465045,3.098384964,0.270936328,0.786440004,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13118_c0_g1,6.479304989,-4.454302799,3.547660801,-1.255560509,0.209275357,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN1312399_c0_g1,8.679491943,0.063333771,2.918624462,0.02169987,0.982687368,NA,Trehalose-phosphatase,Trehalose
TRINITY_DN1313122_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1314089_c0_g1,8.589829094,0.036830453,3.323310232,0.01108246,0.991157657,NA,Hsp90 protein,Heat shock protein
TRINITY_DN131422_c0_g1,2.561065701,2.246038351,3.466795884,0.647871529,0.517068047,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1314268_c0_g1,2.404298649,1.387996985,3.895076479,0.356346529,0.721581068,NA,Hsp70 protein,Heat shock protein
TRINITY_DN131475_c0_g2,0.5803933,2.819936078,4.886453662,0.577092565,0.563876927,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13154_c0_g1,5.634326778,-4.248948039,3.164866733,-1.342536163,0.179422213,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1315569_c0_g1,13.70445418,-7.095480633,3.639151465,-1.949762383,0.051204447,NA,Pro-melanin-concentrating hormone (Pro-MCH),Melanin
TRINITY_DN1315936_c0_g1,1.34006578,-3.740944657,4.820676599,-0.776020664,0.437736785,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1315941_c0_g1,3.772556447,5.526342874,4.032083975,1.370592207,0.170502114,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1316814_c0_g1,3.09455417,-4.948754773,4.157454386,-1.190332909,0.233915571,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1316878_c0_g1,5.998030026,-5.903393829,3.339117585,-1.767950268,0.077069218,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN131728_c0_g1,0.511327936,2.653789718,4.898720252,0.541731224,0.588003677,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1317961_c0_g1,6.135935234,6.231357024,3.807002195,1.636814665,0.101669201,NA,Universal stress protein family,Stress
TRINITY_DN1318345_c0_g1,1.093934246,1.959289377,4.812646439,0.407112677,0.683925233,NA,Universal stress protein family,Stress
TRINITY_DN1318473_c0_g1,12.43432515,-1.720270131,2.811837623,-0.611795687,0.540672944,NA,Hsp70 protein,Heat shock protein
TRINITY_DN131890_c0_g2,0.446688593,-2.155597411,4.891775421,-0.440657476,0.659460986,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1319117_c0_g1,2.556639681,4.96941734,4.285697365,1.159535291,0.24623806,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1319499_c0_g1,4.463178779,0.915242188,3.117692497,0.29356397,0.769091111,NA,ATP-dependent RNA helicase RhlB,RNA helicase
TRINITY_DN131950_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN132068_c0_g1,3.635751673,-3.569185796,3.395705993,-1.051087993,0.293218178,NA,Hsp90 protein,Heat shock protein
TRINITY_DN13209_c0_g1,13.04133543,-7.023930336,3.645911868,-1.92652225,0.054039196,NA,Hsp90 protein,Heat shock protein
TRINITY_DN132141_c1_g1,5.091398037,-0.636057251,3.157037946,-0.201472792,0.840328902,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1322_c0_g1,13.52233877,-0.148273882,2.39601587,-0.061883514,0.950655596,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1322_c0_g2,9.131764319,-6.509749283,3.227076345,-2.017228162,0.043671708,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1322_c0_g3,41.08404509,2.106890887,2.506863461,0.840448999,0.400656686,0.930418517,Hsp90 protein,Heat shock protein
TRINITY_DN1322_c1_g1,21.04590585,-0.093447672,2.386637421,-0.039154532,0.968767184,NA,Hsp90 protein,Heat shock protein
TRINITY_DN132204_c0_g1,1.022655872,3.649642183,4.842237568,0.753709857,0.451023462,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1323533_c0_g1,1.595729748,-2.323779295,4.363762198,-0.532517399,0.594367695,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13238_c0_g1,29.0212188,-1.073610049,2.816631143,-0.381168138,0.70307849,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1323842_c0_g1,6.7644296,2.734424245,3.373791214,0.81049006,0.417658576,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1324022_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1328954_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN132941_c0_g1,34.85353481,0.095155225,2.37708558,0.040030206,0.968069045,NA,Hsp70 protein,Heat shock protein
TRINITY_DN133030_c0_g1,0.893377187,-3.155887439,4.838545589,-0.652238856,0.514247098,NA,Hsp70 protein,Heat shock protein
TRINITY_DN133068_c0_g1,1.768316668,-4.141451904,4.635868723,-0.893349694,0.371669934,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13312_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1331259_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1331754_c0_g1,6.839973847,2.053536309,3.373875488,0.608658001,0.542751151,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN1332591_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1333210_c0_g1,2.812303649,5.106789912,4.212980625,1.21215604,0.225452655,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN133435_c0_g1,1.768316668,-4.141451904,4.635868723,-0.893349694,0.371669934,NA,Universal stress protein family,Stress
TRINITY_DN1334453_c0_g1,1.326237501,-3.726463198,4.821037719,-0.772958731,0.439546805,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN1334881_c0_g1,0.990336201,1.788019294,4.860219713,0.367888573,0.712956321,NA,Hsp90 protein,Heat shock protein
TRINITY_DN133520_c0_g1,0.870589949,3.407377477,4.852675714,0.702164677,0.482576471,NA,Hsp70 protein,Heat shock protein
TRINITY_DN133520_c0_g2,6.902927138,6.401161504,3.768615082,1.698544788,0.089404987,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13358_c0_g2,7.644570839,-3.149964022,2.902063144,-1.085422289,0.277734665,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1336029_c0_g1,0,NA,NA,NA,NA,NA,RNA helicase (UPF2 interacting domain),RNA helicase
TRINITY_DN1336160_c0_g1,1.741179899,4.409771009,4.65171501,0.947988215,0.343135454,NA,Universal stress protein family,Stress
TRINITY_DN1336337_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13365_c0_g1,26.13128271,-8.026530768,3.586223189,-2.238157066,0.025210814,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1337_c0_g1,36.23918177,-0.553525857,2.274578156,-0.243353193,0.8077318,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1337_c1_g1,15.22114401,3.387684356,2.948094767,1.149109721,0.25051074,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1337343_c0_g1,4.518950866,5.789546609,3.474540512,1.666276904,0.095658275,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1338649_c0_g1,2.873514586,-4.841846552,4.207830777,-1.150675207,0.24986588,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1339475_c0_g1,3.557375755,-5.149691728,3.587698727,-1.435374629,0.151180372,NA,Hsp70 protein,Heat shock protein
TRINITY_DN134008_c0_g2,15.07549391,0.859085346,3.25310761,0.264081441,0.791717164,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13405_c0_g1,26.93794536,0.806537307,2.348293075,0.343456835,0.731254809,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13405_c1_g1,5.35211473,0.996676477,3.02896103,0.32904896,0.742118682,NA,Hsp70 protein,Heat shock protein
TRINITY_DN13405_c2_g1,19.07405552,-0.264347022,2.597394145,-0.101773935,0.918936115,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1341617_c0_g1,2.622811641,-1.099142534,3.494602304,-0.314525785,0.753121736,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1341655_c0_g1,4.034301185,-1.314730665,3.576409002,-0.367611944,0.713162608,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1342765_c0_g1,0.870589949,3.407377477,4.852675714,0.702164677,0.482576471,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1343017_c0_g1,50.02713718,9.257613663,3.159202801,2.930363844,0.003385653,0.043551813,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1343078_c0_g1,2.367147673,-1.633108797,3.930624756,-0.415483262,0.677788165,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13432_c0_g3,7.501406546,2.527566319,3.017189737,0.837722033,0.402186836,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1343652_c0_g1,0.29019665,1.802543404,4.986617235,0.361476191,0.7177435,NA,Universal stress protein family,Stress
TRINITY_DN1343782_c0_g1,2.287040517,4.803691892,3.974725244,1.208559484,0.22683213,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1345002_c0_g1,10.65143853,-5.276155173,3.093029526,-1.705821147,0.088041385,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13456_c1_g1,1.105197918,-3.463484039,4.828261757,-0.717335599,0.473167047,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1345928_c0_g1,0,NA,NA,NA,NA,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN1346004_c0_g1,13.26237501,-7.048176871,3.643569373,-1.934415445,0.053062069,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1346036_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1346363_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN13475_c0_g1,14.34547321,-2.068627382,2.432903342,-0.850271092,0.395174384,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1347861_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1347934_c0_g1,11.02314873,-1.284634522,2.910577817,-0.441367523,0.65894695,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1348302_c0_g1,2.210395836,-4.463359416,4.41764708,-1.010347666,0.312328752,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1348356_c0_g1,2.300975713,4.817561506,4.373212172,1.101607084,0.270632527,NA,Hsp70 protein,Heat shock protein
TRINITY_DN134930_c0_g2,2.950434376,5.174300326,3.714063663,1.393164145,0.16357016,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN134930_c0_g3,3.054032421,5.222505426,3.695589538,1.413172478,0.157605017,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1349551_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1351665_c0_g1,66.53291465,-9.374831668,3.577800017,-2.620278278,0.008785804,0.09027918,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN135274_c0_g1,0.697743135,-0.725582526,4.888062116,-0.148439711,0.881995763,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN135356_c0_g1,0.5803933,2.819936078,4.886453662,0.577092565,0.563876927,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1354051_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1354913_c0_g1,3.592222018,-1.073557618,3.633616582,-0.295451541,0.767648966,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1355057_c0_g1,3.117601301,-4.959254488,3.683156403,-1.346468611,0.178151437,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1355096_c0_g1,0.893377187,-3.155887439,4.838545589,-0.652238856,0.514247098,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1355742_c0_g1,4.31039399,-3.829571657,3.687856317,-1.038427566,0.299071042,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1355749_c0_g1,3.926131729,-1.497640742,3.585347318,-0.417711482,0.676158076,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN1356114_c0_g1,1.786754373,-4.156019767,4.625449394,-0.898511563,0.368912883,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1356528_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN1357_c0_g2,5.59876651,2.887637367,3.163719301,0.91273501,0.361381926,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1357_c0_g3,30.53170486,1.975473529,2.728151814,0.724106891,0.469000114,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1357_c0_g4,15.6076345,2.146625323,2.957571997,0.725806616,0.46795733,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1357_c1_g2,10.89185611,-1.302560439,2.526918825,-0.515473796,0.606221976,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1357_c1_g3,6.404303788,-0.117127436,2.971648971,-0.039414964,0.96855955,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1357_c2_g1,2.383334353,-0.892116615,3.554417696,-0.25098812,0.801823294,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1357_c3_g1,29.43831248,-1.016051141,2.383209156,-0.426337377,0.669862026,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1357_c6_g1,7.658345429,-3.789008292,3.39778345,-1.115141194,0.264789921,NA,Hsp70 protein,Heat shock protein
